"","Voyage","Deployment","Acc","Taxa","CAAB","weight_g","Count","sub","comment","Storage_temp","Preservative","Container name","ACat","Taxa_Groups","Message ID","Latitude","Longitude","Site","Net_Name","Depth_Stratum","daylight","date_start","lat_decdeg_start","DateR_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","Site_stop","date_stop","DateR_stop","towtime","Speed_mpm","distance_m","VolumeFiltered_m3"
"397","in2020_v08",6,5,"Pyrosoma atlanticum",35101001,567,2,NA,NA,"-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",246,"47  06.84 S","141  22.77 E","SOTS","RMT16","Lmeso","Night",2020-12-11 11:49:00,-46.886,"11/12/2020 11:49",-140.6205,-46.8473333333333,-140.678333333333,"SOTS",2020-12-11 13:49:00,"11/12/2020 13:49",120,30.867284,3704.07408,59265.18528
"398","in2020_v08",10,1,"Pyrosoma atlanticum",35101001,3591,20,NA,NA,"-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",252,"47  04.95 S","141  21.92 E","SOTS","RMT16","Meso","Day",2020-12-14 04:52:00,-46.9175,"14/12/2020 4:52",-140.634666666667,-46.9345,-140.6445,"SOTS",2020-12-14 05:32:00,"14/12/2020 5:32",40,30.867284,1234.69136,19755.06176
"399","in2020_v08",11,7,"Pyrosoma atlanticum",35101001,508,3,NA,NA,NA,"discarded onboard",NA,"Tunicates","Tunicates",254,"47  04.77 S","141  22.33 E","SOTS","RMT16","Epi","Night",2020-12-14 11:23:00,-46.9205,"14/12/2020 11:23",-140.627833333333,-46.9333333333333,-140.636166666667,"SOTS",2020-12-14 12:03:00,"14/12/2020 12:03",40,30.867284,1234.69136,19755.06176
"400","in2020_v08",13,13,"Pyrosoma atlanticum",35101001,40,1,"discarded",NA,NA,NA,NA,"Tunicates","Tunicates",258,"47  05.41 S","141  21.78 E","SOTS","RMT16","Lmeso","Night",2020-12-15 11:46:00,-46.9098333333333,"15/12/2020 11:46",-140.637,-46.8858333333333,-140.659833333333,"SOTS",2020-12-15 13:46:00,"15/12/2020 13:46",120,30.867284,3704.07408,59265.18528
"401","in2020_v08",15,2,"Pyrosoma atlanticum",35101001,577,2,NA,NA,NA,"discarded onboard",NA,"Tunicates","Tunicates",262,"47  04.96 S","141  21.45 E","SOTS","RMT16","Epi","Day",2020-12-17 21:19:00,-46.9173333333333,"17/12/2020 21:19",-140.6425,-46.929,-140.651666666667,"SOTS",2020-12-17 21:59:00,"17/12/2020 21:59",40,30.867284,1234.69136,19755.06176
"402","in2020_v08",16,18,"Pyrosoma atlanticum",35101001,166,1,NA,NA,NA,"discarded onboard",NA,"Tunicates","Tunicates",264,"47  05.03 S","141  22.09 E","SOTS","RMT16","Meso","Day",2020-12-18 01:07:00,-46.9161666666667,"18/12/2020 1:07",-140.631833333333,-46.9093333333333,-140.643333333333,"SOTS",2020-12-18 01:47:00,"18/12/2020 1:47",40,30.867284,1234.69136,19755.06176
"403","in2020_v08",17,1,"Pyrosoma atlanticum",35101001,511,3,NA,NA,NA,"discarded onboard",NA,"Tunicates","Tunicates",284,"47  05.07 S","141  21.91 E","SOTS","RMT16","Epi","Night",2020-12-18 11:21:00,-46.9155,"18/12/2020 11:21",-140.634833333333,-46.9163333333333,-140.643166666667,"SOTS",2020-12-18 12:01:00,"18/12/2020 12:01",40,30.867284,1234.69136,19755.06176
"404","in2020_v08",18,7,"Pyrosoma atlanticum",35101001,75,1,"Discarded","onboard",NA,NA,NA,"Tunicates","Tunicates",287,"47  05.03 S","141  20.77 E","SOTS","RMT16","Meso","Night",2020-12-19 14:28:00,-46.9161666666667,"19/12/2020 14:28",-140.653833333333,-46.9168333333333,-140.610666666667,"SOTS",2020-12-19 15:08:00,"19/12/2020 15:08",40,30.867284,1234.69136,19755.06176
"405","in2020_v08",19,5,"Pyrosoma atlanticum",35101001,681,1,"Discarded",NA,NA,"discarded onboard",NA,"Tunicates","Tunicates",289,"47  05.14 S","141  21.68 E","SOTS","RMT16","200-100m_scattering_layer","Day",2020-12-19 04:15:00,-46.9143333333333,"19/12/2020 4:15",-140.638666666667,-46.9153333333333,-140.6495,"SOTS",2020-12-19 04:35:00,"19/12/2020 4:35",20,30.867284,617.34568,9877.53088
"406","in2020_v08",22,8,"Pyrosoma atlanticum",35101001,193,1,NA,NA,NA,"discarded onboard",NA,"Tunicates","Tunicates",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"407","in2020_v08",1,25,"Pyrosomatidae - undifferentiated",35101000,0.5,1,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","Tunicates","Tunicates",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"408","in2020_v08",14,9,"Pyrosomatidae - undifferentiated",35101000,120,1,NA,NA,NA,"discarded onboard",NA,"Tunicates","Tunicates",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"409","in2020_v08",1,31,"Crab melopae",28850903,0.5,7,NA,NA,NA,"discarded onboard",NA,"Crustacean","Crustaceans",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"410","in2020_v08",26,27,"Pasiphaea spp.",28745901,1,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","in2020_v08",28,38,"Pasiphaea spp.",28745901,3,7,NA,NA,"-20 degC",NA,NA,"Prawn","Crustaceans",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"412","in2020_v08",29,38,"Pasiphaea spp.",28745901,10,4,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"413","in2020_v08",29,73,"Pasiphaea spp.",28745901,0.5,8,"small","-","-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"414","in2020_v08",30,27,"Pasiphaea spp.",28745901,1,2,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"415","in2020_v08",30,48,"Pasiphaea spp.",28745901,0.5,1,"<","1","Ambient","Ethanol 70%","McCarthy Vial","Prawn","Crustaceans",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"416","in2020_v08",34,27,"Pasiphaea spp.",28745901,0.5,1,"Prawn.",NA,"Ambient","Ethanol 70%",NA,"Prawn","Crustaceans",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"417","in2020_v08",35,62,"Pasiphaea spp.",28745901,4,6,NA,NA,"-20 degC",NA,NA,"Prawn","Crustaceans",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"418","in2020_v08",36,25,"Pasiphaea spp.",28745901,4,3,NA,NA,"-20 degC",NA,NA,"Prawn","Crustaceans",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"419","in2020_v08",36,33,"Pasiphaea spp.",28745901,1,4,NA,NA,"-20 degC",NA,NA,"Prawn","Crustaceans",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"420","in2020_v08",37,24,"Pasiphaea spp.",28745901,0.5,2,NA,NA,"Ambient","Ethanol 70%",NA,"Prawn","Crustaceans",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"421","in2020_v08",40,15,"Pasiphaea spp.",28745901,4,4,NA,NA,"-20 degC",NA,NA,"Prawn","Crustaceans",699,"58  00.65 S","141  17.25 E","58S","RMT16","Meso","Night",2021-01-02 14:15:00,-57.9891666666667,"2/01/2021 14:15",-140.7125,-57.9815,-140.734333333333,"58S",2021-01-02 14:55:00,"2/01/2021 14:55",40,30.867284,1234.69136,19755.06176
"422","in2020_v08",41,46,"Pasiphaea spp.",28745901,1,5,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"423","in2020_v08",42,7,"Pasiphaea spp.",28745901,2,3,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"424","in2020_v08",46,12,"Pasiphaea spp.",28745901,1,3,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"425","in2020_v08",47,32,"Pasiphaea spp.",28745901,1,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"426","in2020_v08",52,1,"Pasiphaea spp.",28745901,1,2,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"427","in2020_v08",1,28,"Acanthephyra spp.",28735901,0.5,2,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"428","in2020_v08",7,24,"Acanthephyra spp.",28735901,5,9,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"429","in2020_v08",12,14,"Acanthephyra spp.",28735901,3,6,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"430","in2020_v08",18,13,"Acanthephyra spp.",28735901,1,2,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",287,"47  05.03 S","141  20.77 E","SOTS","RMT16","Meso","Night",2020-12-19 14:28:00,-46.9161666666667,"19/12/2020 14:28",-140.653833333333,-46.9168333333333,-140.610666666667,"SOTS",2020-12-19 15:08:00,"19/12/2020 15:08",40,30.867284,1234.69136,19755.06176
"431","in2020_v08",21,30,"Acanthephyra spp.",28735901,0.5,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","in2020_v08",29,39,"Acanthephyra spp.",28735901,0.5,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"433","in2020_v08",1,17,"Notostomus auriculatus",28735028,0.5,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"434","in2020_v08",12,9,"Notostomus auriculatus",28735028,9,2,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"435","in2020_v08",22,6,"Notostomus auriculatus",28735028,5,2,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"436","in2020_v08",28,7,"Notostomus auriculatus",28735028,20,1,NA,NA,"-20 degC",NA,NA,"Prawn","Crustaceans",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"437","in2020_v08",1,16,"Acanthephyra quadrispinosa",28735007,6,9,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"438","in2020_v08",1,37,"Acanthephyra quadrispinosa",28735007,NA,NA,"subsample","of","Ambient","Ethanol 70%","McCarthy Vial","Prawn","Crustaceans",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"439","in2020_v08",6,9,"Acanthephyra quadrispinosa",28735007,0.5,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",246,"47  06.84 S","141  22.77 E","SOTS","RMT16","Lmeso","Night",2020-12-11 11:49:00,-46.886,"11/12/2020 11:49",-140.6205,-46.8473333333333,-140.678333333333,"SOTS",2020-12-11 13:49:00,"11/12/2020 13:49",120,30.867284,3704.07408,59265.18528
"440","in2020_v08",7,22,"Acanthephyra quadrispinosa",28735007,28,7,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"441","in2020_v08",12,16,"Acanthephyra quadrispinosa",28735007,3,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",256,"47  04.77 S","141  21.82 E","SOTS","RMT16","Meso","Night",2020-12-14 14:23:00,-46.9205,"14/12/2020 14:23",-140.636333333333,-46.9323333333333,-140.644166666667,"SOTS",2020-12-14 15:03:00,"14/12/2020 15:03",40,30.867284,1234.69136,19755.06176
"442","in2020_v08",13,7,"Acanthephyra quadrispinosa",28735007,9,2,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",258,"47  05.41 S","141  21.78 E","SOTS","RMT16","Lmeso","Night",2020-12-15 11:46:00,-46.9098333333333,"15/12/2020 11:46",-140.637,-46.8858333333333,-140.659833333333,"SOTS",2020-12-15 13:46:00,"15/12/2020 13:46",120,30.867284,3704.07408,59265.18528
"443","in2020_v08",14,6,"Acanthephyra quadrispinosa",28735007,30,9,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"444","in2020_v08",22,3,"Acanthephyra quadrispinosa",28735007,45,24,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"445","in2020_v08",28,6,"Acanthephyra quadrispinosa",28735007,28,5,NA,NA,"-20 degC",NA,NA,"Prawn","Crustaceans",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"446","in2020_v08",29,36,"Acanthephyra quadrispinosa",28735007,20,5,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"447","in2020_v08",30,35,"Acanthephyra quadrispinosa",28735007,55,11,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"448","in2020_v08",35,18,"Acanthephyra quadrispinosa",28735007,7,2,NA,NA,"-20 degC",NA,NA,"Prawn","Crustaceans",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"449","in2020_v08",36,35,"Acanthephyra quadrispinosa",28735007,29,6,NA,NA,"-20 degC",NA,NA,"Prawn","Crustaceans",708,"55  53.2 S","138  26.18 E","55S","RMT16","Lmeso","Day",2020-12-31 01:36:00,-54.1133333333333,"31/12/2020 1:36",-137.563666666667,-54.1341666666667,-137.612833333333,"55S",2020-12-31 03:36:00,"31/12/2020 3:36",120,30.867284,3704.07408,59265.18528
"450","in2020_v08",41,42,"Acanthephyra quadrispinosa",28735007,28,3,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"451","in2020_v08",46,9,"Acanthephyra quadrispinosa",28735007,14,2,"individually","weighed","-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"452","in2020_v08",47,33,"Acanthephyra quadrispinosa",28735007,6,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"453","in2020_v08",52,2,"Acanthephyra quadrispinosa",28735007,10,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"454","in2020_v08",53,4,"Acanthephyra quadrispinosa",28735007,3,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",818,"57  52.36 S","141  36.4 E","58S","RMT16","Meso","Night",2021-01-09 14:23:00,-56.1273333333333,"9/01/2021 14:23",-140.393333333333,-56.1291666666667,-140.4115,"58S",2021-01-09 15:03:00,"9/01/2021 15:03",40,30.867284,1234.69136,19755.06176
"455","in2020_v08",7,23,"Oplophorus novaezeelandiae",28734003,3,1,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"456","in2020_v08",1,19,"Sergestes spp.",28720906,6,12,NA,NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"457","in2020_v08",1,35,"Sergestes spp.",28720906,NA,NA,"subsample","of","Ambient","Ethanol 70%","McCarthy Vial","Prawn","Crustaceans",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"458","in2020_v08",7,12,"Sergestes spp.",28720906,7,19,"pink",NA,"-20 degC",NA,"Plastic Bag","Prawn","Crustaceans",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
